speaker,annot.clip,start.ms,stop.ms,addressee,spkr.n.increments,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.n.increments,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.n.increments,response.post.increment.start,response.post.increment.stop,intseq.num,intseq.start.spkr,intseq.start.ms,intseq.stop.spkr,intseq.stop.ms,vocseq.num,vocseq.start.ms,vocseq.stop.ms,random.run.num
KCHI,annotated-13993_45847274-1,2919106,2919649,NA,1,NA,NA,NA,NA,MAL,2916267,2917256,1,NA,NA,NA,NA,NA,NA,NA,NA,58,MAL,2916267,KCHI,2919649,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,2939779,2941944,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,2943095,2945095,2,2946718,2949462,59,KCHI,2939779,FEM,2949462,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3026282,3026724,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,3026282,3026724,2
KCHI,annotated-13993_45847274-1,3131846,3134013,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,3134283,3137596,1,NA,NA,60,KCHI,3131846,CHI,3137596,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3150778,3150884,NA,1,NA,NA,NA,NA,FEM,3148569,3150069,1,NA,NA,FEM,3152854,3154530,1,NA,NA,61,FEM,3148569,FEM,3154530,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3189439,3190480,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3189439,3190480,2
KCHI,annotated-13993_45847274-1,3198158,3199621,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3198158,3199621,2
KCHI,annotated-13993_45847274-1,3203609,3204380,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,3203609,3204380,2
KCHI,annotated-13993_45847274-1,3222686,3223310,NA,1,NA,NA,NA,NA,FEM,3216868,3222283,1,NA,NA,NA,NA,NA,NA,NA,NA,62,FEM,3216868,KCHI,3223310,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3226781,3227005,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,3226781,3227005,2
KCHI,annotated-13993_45847274-1,3232864,3233608,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,3235545,3237902,1,NA,NA,63,KCHI,3232864,SPEECH,3237902,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3249203,3250204,NA,1,NA,NA,NA,NA,MAL,3248881,3249284,1,NA,NA,NA,NA,NA,NA,NA,NA,64,MAL,3248881,KCHI,3250204,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3272752,3274534,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3272752,3274534,2
KCHI,annotated-13993_45847274-1,3329089,3329715,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,3331468,3335969,1,NA,NA,65,KCHI,3329089,MAL,3335969,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3343845,3344371,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,3343845,3344371,2
KCHI,annotated-13993_45847274-1,3391869,3392370,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,3391869,3392370,2
KCHI,annotated-13993_45847274-1,3447547,3448291,NA,1,NA,NA,NA,NA,MAL,3445420,3447324,1,NA,NA,FEM,3448383,3449907,1,NA,NA,66,MAL,3445420,FEM,3449907,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3477312,3479133,NA,1,NA,NA,NA,NA,FEM,3474307,3477306,1,NA,NA,NA,NA,NA,NA,NA,NA,67,FEM,3474307,KCHI,3479133,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3503761,3504692,NA,1,NA,NA,NA,NA,FEM,3501972,3502137,1,NA,NA,NA,NA,NA,NA,NA,NA,68,FEM,3501972,KCHI,3504692,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3525644,3526700,NA,1,NA,NA,NA,NA,MAL,3524351,3524467,1,NA,NA,NA,NA,NA,NA,NA,NA,69,MAL,3524351,KCHI,3526700,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3540986,3543448,NA,1,NA,NA,NA,NA,MAL,3538809,3540626,1,NA,NA,NA,NA,NA,NA,NA,NA,70,MAL,3538809,KCHI,3543448,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3550937,3554008,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,3553462,3558643,1,NA,NA,71,KCHI,3550937,FEM,3558643,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3563130,3563700,NA,1,NA,NA,NA,NA,SPEECH,3560975,3562087,1,NA,NA,NA,NA,NA,NA,NA,NA,72,SPEECH,3560975,KCHI,3563700,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3619999,3622927,NA,1,NA,NA,NA,NA,SPEECH,3615656,3619424,1,NA,NA,SPEECH,3623508,3624002,1,NA,NA,73,SPEECH,3615656,SPEECH,3624002,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3632442,3633382,NA,1,NA,NA,NA,NA,SPEECH,3631371,3632696,1,NA,NA,CHI,3634868,3635664,1,NA,NA,74,SPEECH,3631371,CHI,3635664,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3648810,3648972,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,3648810,3648972,2
KCHI,annotated-13993_45847274-1,3660058,3660217,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,3662096,3664744,1,NA,NA,75,KCHI,3660058,SPEECH,3669241,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3664368,3664697,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,3666424,3666853,2,3667624,3669241,75,KCHI,3660058,SPEECH,3669241,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3682868,3684196,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,3683870,3687370,1,NA,NA,76,KCHI,3682868,SPEECH,3702089,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3688628,3690187,NA,1,NA,NA,NA,NA,SPEECH,3687051,3689025,1,NA,NA,SPEECH,3691520,3696257,2,3697590,3702089,76,KCHI,3682868,SPEECH,3702089,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3764729,3765230,NA,1,NA,NA,NA,NA,SPEECH,3761737,3764236,1,NA,NA,NA,NA,NA,NA,NA,NA,77,SPEECH,3761737,KCHI,3765230,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3928447,3929947,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,3931080,3939062,1,NA,NA,78,KCHI,3928447,SPEECH,3939062,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3951835,3953023,NA,1,NA,NA,NA,NA,SPEECH,3948223,3952705,3,3941887,3942542,NA,NA,NA,NA,NA,NA,79,SPEECH,3941887,KCHI,3953023,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3960210,3961248,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,3963007,3964209,1,NA,NA,80,KCHI,3960210,FEM,3964209,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3963644,3963941,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,KCHI,3960210,FEM,3964209,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,3976223,3977919,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,3976223,3977919,2
KCHI,annotated-13993_45847274-1,3986330,3987084,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,3986330,3987084,2
KCHI,annotated-13993_45847274-1,4051850,4052042,NA,1,NA,NA,NA,NA,SPEECH,4049571,4051002,1,NA,NA,SPEECH,4053996,4057385,1,NA,NA,81,SPEECH,4049571,SPEECH,4057385,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4084408,4087889,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,4086940,4088599,1,NA,NA,82,KCHI,4084408,SPEECH,4088599,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4127313,4128214,NA,1,NA,NA,NA,NA,SPEECH,4119115,4125673,1,NA,NA,NA,NA,NA,NA,NA,NA,83,SPEECH,4119115,KCHI,4128214,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4154382,4156053,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,4155477,4157764,2,4158447,4166270,84,KCHI,4154382,SPEECH,4166270,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4175152,4175407,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,4175152,4175407,2
KCHI,annotated-13993_45847274-1,4216573,4217555,NA,1,NA,NA,NA,NA,MAL,4208226,4216658,1,NA,NA,NA,NA,NA,NA,NA,NA,85,MAL,4208226,KCHI,4217555,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4266735,4267177,NA,1,NA,NA,NA,NA,FEM,4265510,4267066,1,NA,NA,NA,NA,NA,NA,NA,NA,86,FEM,4265510,KCHI,4267177,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4335464,4336038,NA,1,NA,NA,NA,NA,MAL,4334724,4334867,1,NA,NA,NA,NA,NA,NA,NA,NA,87,MAL,4334724,KCHI,4336038,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4346182,4347350,NA,1,NA,NA,NA,NA,SPEECH,4345261,4346785,1,NA,NA,SPEECH,4348305,4351791,1,NA,NA,88,SPEECH,4345261,SPEECH,4351791,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4359688,4360086,NA,1,NA,NA,NA,NA,FEM,4357903,4359585,1,NA,NA,NA,NA,NA,NA,NA,NA,89,FEM,4357903,KCHI,4360086,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4373488,4375984,NA,1,NA,NA,NA,NA,SPEECH,4370441,4371659,3,4368957,4369124,SPEECH,4376484,4379527,1,NA,NA,90,SPEECH,4368957,SPEECH,4379527,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4385937,4386816,NA,1,NA,NA,NA,NA,FEM,4385715,4386142,1,NA,NA,FEM,4387573,4388545,2,4389314,4391295,91,FEM,4385715,FEM,4391295,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4415425,4415709,NA,2,NA,NA,4417433,4420848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,KCHI,4415425,SPEECH,4430175,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4417433,4420848,NA,2,4415425,4415709,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,4421950,4423049,3,4428842,4430175,92,KCHI,4415425,SPEECH,4430175,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4434772,4435413,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,FEM,4434091,SPEECH,4439318,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4437351,4438053,NA,1,NA,NA,NA,NA,FEM,4434091,4437290,1,NA,NA,SPEECH,4439158,4439318,1,NA,NA,93,FEM,4434091,SPEECH,4439318,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4446898,4447468,NA,1,NA,NA,NA,NA,FEM,4446016,4446897,1,NA,NA,NA,NA,NA,NA,NA,NA,94,FEM,4446016,KCHI,4447468,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4468476,4468775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,4468476,4468775,2
KCHI,annotated-13993_45847274-1,4524417,4531574,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,4532123,4540049,1,NA,NA,95,KCHI,4524417,FEM,4540049,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4558610,4560135,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4558610,4560135,2
KCHI,annotated-13993_45847274-1,4637912,4638135,NA,1,NA,NA,NA,NA,MAL,4633963,4636442,1,NA,NA,NA,NA,NA,NA,NA,NA,96,MAL,4633963,KCHI,4638135,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4659200,4659828,NA,1,NA,NA,NA,NA,MAL,4657997,4658267,1,NA,NA,SPEECH,4660611,4662940,1,NA,NA,97,MAL,4657997,SPEECH,4662940,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4659935,4662500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,MAL,4657997,SPEECH,4662940,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4731235,4733044,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,4731235,4733044,2
KCHI,annotated-13993_45847274-1,4768501,4769863,NA,1,NA,NA,NA,NA,FEM,4768276,4768664,1,NA,NA,NA,NA,NA,NA,NA,NA,98,FEM,4768276,KCHI,4769863,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4773374,4774354,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,4773374,4774354,2
KCHI,annotated-13993_45847274-1,4814172,4815411,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,4814986,4817004,1,NA,NA,99,KCHI,4814172,SPEECH,4817004,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4819108,4825262,NA,1,NA,NA,NA,NA,FEM,4819067,4819904,1,NA,NA,NA,NA,NA,NA,NA,NA,100,FEM,4819067,KCHI,4825262,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4844166,4844433,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,4844934,4846434,1,NA,NA,101,KCHI,4844166,CHI,4846434,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4869441,4871395,NA,1,NA,NA,NA,NA,MAL,4867956,4868825,1,NA,NA,NA,NA,NA,NA,NA,NA,102,MAL,4867956,KCHI,4871395,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4873490,4876266,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,4873490,4876266,2
KCHI,annotated-13993_45847274-1,4965024,4969525,NA,1,NA,NA,NA,NA,SPEECH,4961661,4964229,1,NA,NA,NA,NA,NA,NA,NA,NA,103,SPEECH,4961661,KCHI,4969525,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4985010,4985935,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,4986833,4988175,2,4989652,4991453,104,KCHI,4985010,MAL,4991453,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,4997122,4998097,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,4997122,4998097,2
KCHI,annotated-13993_45847274-1,5008167,5008974,NA,1,NA,NA,NA,NA,FEM,5001152,5007855,1,NA,NA,NA,NA,NA,NA,NA,NA,105,FEM,5001152,KCHI,5008974,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5030204,5033496,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5030204,5033496,2
KCHI,annotated-13993_45847274-1,5037987,5038120,NA,1,NA,NA,NA,NA,MAL,5035733,5036224,1,NA,NA,NA,NA,NA,NA,NA,NA,106,MAL,5035733,KCHI,5038120,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5042338,5050276,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,5042338,5050276,2
KCHI,annotated-13993_45847274-1,5069911,5070043,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,5069911,5070043,2
KCHI,annotated-13993_45847274-1,5086108,5086908,NA,1,NA,NA,NA,NA,MAL,5080410,5084679,2,5080023,5080139,NA,NA,NA,NA,NA,NA,107,MAL,5080023,KCHI,5086908,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5095593,5095703,NA,1,NA,NA,NA,NA,FEM,5093940,5094951,2,5090997,5092074,NA,NA,NA,NA,NA,NA,108,FEM,5090997,KCHI,5095703,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5110731,5113796,NA,1,NA,NA,NA,NA,SPEECH,5110576,5111013,1,NA,NA,FEM,5113856,5114273,1,NA,NA,109,SPEECH,5110576,FEM,5114273,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5161771,5163794,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,5165747,5167929,1,NA,NA,110,KCHI,5161771,SPEECH,5167929,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5227020,5227199,NA,1,NA,NA,NA,NA,SPEECH,5224682,5225048,2,5219186,5223687,FEM,5227354,5228799,1,NA,NA,111,SPEECH,5219186,FEM,5228799,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5236790,5237846,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5236790,5237846,2
KCHI,annotated-13993_45847274-1,5251571,5251887,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,5251571,5251887,2
KCHI,annotated-13993_45847274-1,5309680,5311752,NA,1,NA,NA,NA,NA,SPEECH,5307548,5307880,1,NA,NA,NA,NA,NA,NA,NA,NA,112,SPEECH,5307548,FEM,5316772,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5314199,5314952,NA,1,NA,NA,NA,NA,FEM,5310542,5312513,1,NA,NA,FEM,5314457,5315979,2,5316612,5316772,112,SPEECH,5307548,FEM,5316772,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5336317,5338978,NA,1,NA,NA,NA,NA,MAL,5336063,5337308,1,NA,NA,NA,NA,NA,NA,NA,NA,113,MAL,5336063,KCHI,5338978,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5347414,5349466,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,5347414,5349466,2
KCHI,annotated-13993_45847274-1,5383475,5384572,NA,1,NA,NA,NA,NA,SPEECH,5376847,5383378,1,NA,NA,NA,NA,NA,NA,NA,NA,114,SPEECH,5376847,KCHI,5384572,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5401429,5403707,NA,1,NA,NA,NA,NA,MAL,5400649,5400907,1,NA,NA,NA,NA,NA,NA,NA,NA,115,MAL,5400649,KCHI,5403707,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5408103,5408444,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,5408103,5408444,2
KCHI,annotated-13993_45847274-1,5412815,5414199,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,5412815,5414199,2
KCHI,annotated-13993_45847274-1,5480148,5495685,NA,1,NA,NA,NA,NA,FEM,5478386,5480386,1,NA,NA,NA,NA,NA,NA,NA,NA,116,FEM,5478386,KCHI,5495685,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5503647,5503888,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,5505086,5506102,1,NA,NA,117,CHI,5502212,KCHI,5507945,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5504771,5507945,NA,1,NA,NA,NA,NA,CHI,5502212,5504213,1,NA,NA,NA,NA,NA,NA,NA,NA,117,CHI,5502212,KCHI,5507945,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5551208,5551640,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,5551208,5551640,2
KCHI,annotated-13993_45847274-1,5563522,5565726,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,5563522,5565726,2
KCHI,annotated-13993_45847274-1,5574447,5582446,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,5574447,5582446,2
KCHI,annotated-13993_45847274-1,5622735,5623214,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,5622735,5623214,2
KCHI,annotated-13993_45847274-1,5647072,5648074,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,5647072,5648074,2
KCHI,annotated-13993_45847274-1,5663945,5664107,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,5663945,5664107,2
KCHI,annotated-13993_45847274-1,5691362,5692177,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,5693182,5694308,1,NA,NA,118,KCHI,5691362,SPEECH,5696809,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5693023,5693784,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,5695285,5696809,1,NA,NA,118,KCHI,5691362,SPEECH,5696809,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5724898,5728101,NA,1,NA,NA,NA,NA,SPEECH,5720528,5723238,1,NA,NA,FEM,5730008,5731486,1,NA,NA,119,SPEECH,5720528,FEM,5731486,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5758731,5761385,NA,1,NA,NA,NA,NA,SPEECH,5749209,5757969,1,NA,NA,FEM,5762143,5768237,1,NA,NA,120,SPEECH,5749209,FEM,5768237,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5773967,5775087,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,5775463,5776578,1,NA,NA,121,KCHI,5773967,MAL,5776578,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5782199,5786568,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,5782199,5786568,2
KCHI,annotated-13993_45847274-1,5813372,5816548,NA,1,NA,NA,NA,NA,FEM,5812244,5814245,1,NA,NA,CHI,5816507,5817487,1,NA,NA,122,FEM,5812244,CHI,5825615,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5818171,5824734,NA,1,NA,NA,NA,NA,CHI,5816507,5817487,1,NA,NA,CHI,5824241,5825615,1,NA,NA,122,FEM,5812244,CHI,5825615,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5834390,5835043,NA,1,NA,NA,NA,NA,SPEECH,5832744,5833640,1,NA,NA,NA,NA,NA,NA,NA,NA,123,SPEECH,5832744,KCHI,5835043,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5919303,5919617,NA,1,NA,NA,NA,NA,FEM,5919189,5919327,1,NA,NA,MAL,5920235,5920407,1,NA,NA,124,FEM,5919189,MAL,5920407,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,5924905,5925867,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,5924905,5925867,2
KCHI,annotated-13993_45847274-1,5932089,5934207,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,5932089,5934207,2
KCHI,annotated-13993_45847274-1,5969559,5971260,NA,1,NA,NA,NA,NA,SPEECH,5968652,5968925,1,NA,NA,NA,NA,NA,NA,NA,NA,125,SPEECH,5968652,KCHI,5971260,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,6003053,6003963,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,6003053,6003963,2
KCHI,annotated-13993_45847274-1,6022763,6023875,NA,1,NA,NA,NA,NA,SPEECH,6020037,6021650,1,NA,NA,NA,NA,NA,NA,NA,NA,126,SPEECH,6020037,SPEECH,6037242,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,6030119,6033141,NA,1,NA,NA,NA,NA,SPEECH,6027412,6029795,2,6021810,6025828,SPEECH,6034912,6037242,1,NA,NA,126,SPEECH,6020037,SPEECH,6037242,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,6039650,6040398,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,6039650,6040398,2
KCHI,annotated-13993_45847274-1,6126656,6128637,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,6127943,6128944,1,NA,NA,127,KCHI,6126656,SPEECH,6128944,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,6157137,6157657,NA,1,NA,NA,NA,NA,SPEECH,6147379,6156218,2,6138750,6146344,NA,NA,NA,NA,NA,NA,128,SPEECH,6138750,KCHI,6157657,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,6188767,6193313,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,6194009,6195587,1,NA,NA,129,KCHI,6188767,FEM,6195587,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,6209902,6210238,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,6209902,6210238,2
KCHI,annotated-13993_45847274-1,6259052,6272829,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,6274651,6278679,2,6279177,6290338,130,KCHI,6259052,SPEECH,6290338,NA,NA,NA,2
KCHI,annotated-13993_45847274-1,6304639,6305560,NA,1,NA,NA,NA,NA,MAL,6303136,6304251,1,NA,NA,SPEECH,6304988,6307006,1,NA,NA,131,MAL,6303136,SPEECH,6307006,NA,NA,NA,2
