speaker,annot.clip,start.ms,stop.ms,addressee,spkr.n.increments,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.n.increments,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.n.increments,response.post.increment.start,response.post.increment.stop,intseq.num,intseq.start.spkr,intseq.start.ms,intseq.stop.spkr,intseq.stop.ms,vocseq.num,vocseq.start.ms,vocseq.stop.ms,random.run.num
CH,annotated-0_51968990-1,3388227,3388867,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,3388227,3388867,2
CH,annotated-0_51968990-1,3391378,3391998,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,3393284,3394284,1,NA,NA,90,CH,3391378,FA,3394284,NA,NA,NA,2
CH,annotated-0_51968990-1,3396732,3397332,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,3396732,3397332,2
CH,annotated-0_51968990-1,3402265,3403135,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,3403447,3404507,2,3406277,3407087,91,CH,3402265,CX,3407087,NA,NA,NA,2
CH,annotated-0_51968990-1,3443050,3445420,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,3443050,3445420,2
CH,annotated-0_51968990-1,3450263,3450953,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,3450263,3450953,2
CH,annotated-0_51968990-1,3454535,3455145,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3454535,3455145,2
CH,annotated-0_51968990-1,3480154,3480974,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,3480154,3480974,2
CH,annotated-0_51968990-1,3487525,3488205,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,3487929,3489689,1,NA,NA,92,CH,3487525,FA,3489689,NA,NA,NA,2
CH,annotated-0_51968990-1,3538389,3539839,NA,1,NA,NA,NA,NA,FA,3536170,3538640,2,3533080,3534650,NA,NA,NA,NA,NA,NA,93,FA,3533080,CH,3539839,NA,NA,NA,2
CH,annotated-0_51968990-1,3543051,3544641,NA,3,NA,NA,3546688,3547988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,CH,3543051,FA,3549313,NA,NA,NA,2
CH,annotated-0_51968990-1,3544715,3545505,NA,3,3543051,3544641,3546688,3547988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,CH,3543051,FA,3549313,NA,NA,NA,2
CH,annotated-0_51968990-1,3546688,3547988,NA,3,3543051,3544641,NA,NA,NA,NA,NA,NA,NA,NA,FA,3548303,3549313,1,NA,NA,94,CH,3543051,FA,3549313,NA,NA,NA,2
CH,annotated-0_51968990-1,3548158,3548758,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,CH,3543051,FA,3549313,NA,NA,NA,2
CH,annotated-0_51968990-1,3569064,3570234,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,3569064,3570234,2
CH,annotated-0_51968990-1,3576164,3577404,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,3576164,3577404,2
CH,annotated-0_51968990-1,3590649,3591709,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,3590649,3591709,2
CH,annotated-0_51968990-1,3595712,3597322,NA,1,NA,NA,NA,NA,FA,3594484,3595084,1,NA,NA,CX,3596731,3597331,1,NA,NA,95,FA,3594484,CX,3597331,NA,NA,NA,2
CH,annotated-0_51968990-1,3627137,3627747,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,3627137,3627747,2
CH,annotated-0_51968990-1,3645585,3646195,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,3645956,3646756,1,NA,NA,96,CH,3645585,FA,3646756,NA,NA,NA,2
CH,annotated-0_51968990-1,3663544,3664144,NA,1,NA,NA,NA,NA,CX,3662475,3663805,1,NA,NA,NA,NA,NA,NA,NA,NA,97,CX,3662475,CH,3664144,NA,NA,NA,2
CH,annotated-0_51968990-1,3666597,3667227,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,3666597,3667227,2
CH,annotated-0_51968990-1,3710162,3710762,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,3711600,3712630,1,NA,NA,98,CH,3710162,FA,3715778,NA,NA,NA,2
CH,annotated-0_51968990-1,3712545,3713825,NA,1,NA,NA,NA,NA,CX,3711600,3712630,1,NA,NA,FA,3714778,3715778,1,NA,NA,98,CH,3710162,FA,3715778,NA,NA,NA,2
CH,annotated-0_51968990-1,3739499,3740099,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,FA,3737894,CX,3743221,NA,NA,NA,2
CH,annotated-0_51968990-1,3741388,3742108,NA,1,NA,NA,NA,NA,FA,3737894,3740164,1,NA,NA,CX,3742421,3743221,1,NA,NA,99,FA,3737894,CX,3743221,NA,NA,NA,2
CH,annotated-0_51968990-1,3751948,3752878,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,3754202,3755032,1,NA,NA,100,CH,3751948,CX,3755032,NA,NA,NA,2
CH,annotated-0_51968990-1,3758149,3758859,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,3758149,3758859,2
CH,annotated-0_51968990-1,3772987,3773587,NA,1,NA,NA,NA,NA,FA,3770221,3771331,1,NA,NA,NA,NA,NA,NA,NA,NA,101,FA,3770221,CH,3773587,NA,NA,NA,2
CH,annotated-0_51968990-1,3793175,3793775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,3793175,3793775,2
CH,annotated-0_51968990-1,3818634,3820884,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,3818634,3820884,2
CH,annotated-0_51968990-1,3841912,3843272,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,3843221,3844221,1,NA,NA,102,CH,3841912,MA,3844221,NA,NA,NA,2
CH,annotated-0_51968990-1,3856270,3856870,NA,1,NA,NA,NA,NA,CX,3855995,3856795,2,3854812,3855572,NA,NA,NA,NA,NA,NA,103,CX,3854812,CH,3856870,NA,NA,NA,2
CH,annotated-0_51968990-1,3868522,3869252,NA,1,NA,NA,NA,NA,CX,3866303,3867303,1,NA,NA,NA,NA,NA,NA,NA,NA,104,CX,3866303,CH,3869252,NA,NA,NA,2
CH,annotated-0_51968990-1,3888253,3888883,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,3888253,3888883,2
CH,annotated-0_51968990-1,3893618,3894218,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,3893618,3894218,2
CH,annotated-0_51968990-1,3912169,3913099,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,3915053,3916073,2,3917295,3919415,105,CH,3912169,FA,3919415,NA,NA,NA,2
CH,annotated-0_51968990-1,3932794,3933394,NA,1,NA,NA,NA,NA,CX,3931487,3932297,1,NA,NA,FA,3933109,3934179,1,NA,NA,106,CX,3931487,FA,3934179,NA,NA,NA,2
CH,annotated-0_51968990-1,3936410,3937040,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,3938976,3939976,1,NA,NA,107,CH,3936410,CH,3941154,NA,NA,NA,2
CH,annotated-0_51968990-1,3939684,3941154,NA,1,NA,NA,NA,NA,MA,3938976,3939976,1,NA,NA,NA,NA,NA,NA,NA,NA,107,CH,3936410,CH,3941154,NA,NA,NA,2
CH,annotated-0_51968990-1,3946615,3947235,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,3946615,3947235,2
CH,annotated-0_51968990-1,3950504,3951134,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,3950504,3951134,2
CH,annotated-0_51968990-1,3959334,3961664,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,3959334,3961664,2
CH,annotated-0_51968990-1,3971887,3972497,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,3971887,3972497,2
CH,annotated-0_51968990-1,3985479,3987939,NA,1,NA,NA,NA,NA,FA,3983743,3984753,1,NA,NA,NA,NA,NA,NA,NA,NA,108,FA,3983743,CH,3987939,NA,NA,NA,2
CH,annotated-0_51968990-1,3991059,3992209,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,3991059,3992209,2
CH,annotated-0_51968990-1,4025498,4026098,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,4025498,4026098,2
CH,annotated-0_51968990-1,4041599,4042799,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,4041599,4042799,2
CH,annotated-0_51968990-1,4061280,4062130,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,4061280,4062130,2
CH,annotated-0_51968990-1,4089280,4090830,NA,1,NA,NA,NA,NA,CX,4086877,4087627,1,NA,NA,NA,NA,NA,NA,NA,NA,109,CX,4086877,CH,4090830,NA,NA,NA,2
CH,annotated-0_51968990-1,4100780,4102400,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,4100780,4102400,2
CH,annotated-0_51968990-1,4109912,4110512,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,FA,4108774,CH,4112166,NA,NA,NA,2
CH,annotated-0_51968990-1,4111486,4112166,NA,1,NA,NA,NA,NA,FA,4108774,4110614,1,NA,NA,NA,NA,NA,NA,NA,NA,110,FA,4108774,CH,4112166,NA,NA,NA,2
CH,annotated-0_51968990-1,4151550,4152690,NA,1,NA,NA,NA,NA,CX,4148622,4149772,1,NA,NA,FA,4153998,4155128,1,NA,NA,111,CX,4148622,FA,4155128,NA,NA,NA,2
CH,annotated-0_51968990-1,4180168,4180908,NA,2,NA,NA,4181393,4184693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,CH,4180168,MA,4186168,NA,NA,NA,2
CH,annotated-0_51968990-1,4181393,4184693,NA,2,4180168,4180908,NA,NA,NA,NA,NA,NA,NA,NA,MA,4185168,4186168,1,NA,NA,112,CH,4180168,MA,4186168,NA,NA,NA,2
CH,annotated-0_51968990-1,4211975,4212635,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,4211975,4212635,2
CH,annotated-0_51968990-1,4215987,4217677,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,4215987,4217677,2
CH,annotated-0_51968990-1,4234410,4235050,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,4234410,4235050,2
CH,annotated-0_51968990-1,4247948,4248828,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,4247948,4248828,2
CH,annotated-0_51968990-1,4271151,4272151,NA,1,NA,NA,NA,NA,CX,4268523,4269463,1,NA,NA,NA,NA,NA,NA,NA,NA,113,CX,4268523,CH,4272151,NA,NA,NA,2
CH,annotated-0_51968990-1,4278472,4279472,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,4279404,4280294,1,NA,NA,114,CH,4278472,CX,4280294,NA,NA,NA,2
CH,annotated-0_51968990-1,4295781,4297691,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,CH,4295781,CH,4298482,NA,NA,NA,2
CH,annotated-0_51968990-1,4297882,4298482,NA,1,NA,NA,NA,NA,FA,4295937,4297077,1,NA,NA,NA,NA,NA,NA,NA,NA,115,CH,4295781,CH,4298482,NA,NA,NA,2
CH,annotated-0_51968990-1,4310393,4311393,NA,3,NA,NA,4315137,4315747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,CH,4310393,CH,4320685,NA,NA,NA,2
CH,annotated-0_51968990-1,4312578,4313188,NA,3,4310393,4311393,4315137,4315747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,CH,4310393,CH,4320685,NA,NA,NA,2
CH,annotated-0_51968990-1,4315137,4315747,NA,3,4310393,4311393,NA,NA,NA,NA,NA,NA,NA,NA,CX,4315647,4316267,2,4317651,4318701,116,CH,4310393,CH,4320685,NA,NA,NA,2
CH,annotated-0_51968990-1,4319775,4320685,NA,1,NA,NA,NA,NA,CX,4317651,4318701,2,4315647,4316267,NA,NA,NA,NA,NA,NA,116,CH,4310393,CH,4320685,NA,NA,NA,2
CH,annotated-0_51968990-1,4336477,4337227,NA,1,NA,NA,NA,NA,FA,4333338,4335078,1,NA,NA,NA,NA,NA,NA,NA,NA,117,FA,4333338,CH,4337227,NA,NA,NA,2
CH,annotated-0_51968990-1,4351952,4352562,NA,1,NA,NA,NA,NA,CX,4350173,4352353,1,NA,NA,FA,4353556,4354556,1,NA,NA,118,CX,4350173,CH,4356809,NA,NA,NA,2
CH,annotated-0_51968990-1,4356209,4356809,NA,1,NA,NA,NA,NA,FA,4353556,4354556,1,NA,NA,NA,NA,NA,NA,NA,NA,118,CX,4350173,CH,4356809,NA,NA,NA,2
CH,annotated-0_51968990-1,4386328,4387018,NA,1,NA,NA,NA,NA,FA,4385470,4386610,1,NA,NA,NA,NA,NA,NA,NA,NA,119,FA,4385470,CH,4387018,NA,NA,NA,2
CH,annotated-0_51968990-1,4395840,4396440,NA,1,NA,NA,NA,NA,FA,4394399,4395739,1,NA,NA,NA,NA,NA,NA,NA,NA,120,FA,4394399,CH,4396440,NA,NA,NA,2
CH,annotated-0_51968990-1,4437705,4438905,NA,1,NA,NA,NA,NA,CX,4435801,4438281,1,NA,NA,NA,NA,NA,NA,NA,NA,121,CX,4435801,CH,4438905,NA,NA,NA,2
CH,annotated-0_51968990-1,4462288,4463298,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,4463327,4464337,3,4467551,4468561,122,CH,4462288,FA,4468561,NA,NA,NA,2
CH,annotated-0_51968990-1,4492196,4492816,NA,1,NA,NA,NA,NA,FA,4491029,4492449,1,NA,NA,NA,NA,NA,NA,NA,NA,123,FA,4491029,CH,4492816,NA,NA,NA,2
CH,annotated-0_51968990-1,4522003,4524673,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,4522003,4524673,2
CH,annotated-0_51968990-1,4542351,4546761,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,4542351,4546761,2
CH,annotated-0_51968990-1,4553345,4553945,NA,1,NA,NA,NA,NA,FA,4552223,4553423,1,NA,NA,NA,NA,NA,NA,NA,NA,124,FA,4552223,CH,4553945,NA,NA,NA,2
CH,annotated-0_51968990-1,4569717,4570317,NA,1,NA,NA,NA,NA,CX,4569368,4570168,1,NA,NA,NA,NA,NA,NA,NA,NA,125,CX,4569368,CH,4570317,NA,NA,NA,2
CH,annotated-0_51968990-1,4620270,4620880,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,4620270,4620880,2
CH,annotated-0_51968990-1,4632551,4633741,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,4635727,4636727,1,NA,NA,126,CH,4632551,CX,4636727,NA,NA,NA,2
CH,annotated-0_51968990-1,4660638,4661438,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,4661509,4662529,1,NA,NA,127,CH,4660638,CX,4662529,NA,NA,NA,2
CH,annotated-0_51968990-1,4666008,4666938,NA,1,NA,NA,NA,NA,CX,4664827,4666437,1,NA,NA,NA,NA,NA,NA,NA,NA,128,CX,4664827,CH,4666938,NA,NA,NA,2
CH,annotated-0_51968990-1,4669393,4669993,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,4669393,4669993,2
CH,annotated-0_51968990-1,4674700,4675500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,4674700,4675500,2
CH,annotated-0_51968990-1,4678562,4679802,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FA,4678506,CH,4681349,NA,NA,NA,2
CH,annotated-0_51968990-1,4680679,4681349,NA,1,NA,NA,NA,NA,FA,4678506,4680156,1,NA,NA,NA,NA,NA,NA,NA,NA,129,FA,4678506,CH,4681349,NA,NA,NA,2
CH,annotated-0_51968990-1,4683977,4685047,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,4686646,4687666,1,NA,NA,130,CH,4683977,CX,4687666,NA,NA,NA,2
CH,annotated-0_51968990-1,4689870,4690470,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,4691424,4692284,1,NA,NA,131,CH,4689870,CX,4692284,NA,NA,NA,2
CH,annotated-0_51968990-1,4696766,4697546,NA,1,NA,NA,NA,NA,CX,4695664,4696484,1,NA,NA,NA,NA,NA,NA,NA,NA,132,CX,4695664,CH,4697546,NA,NA,NA,2
CH,annotated-0_51968990-1,4720510,4721180,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,4723118,4726588,1,NA,NA,133,CH,4720510,MA,4726588,NA,NA,NA,2
CH,annotated-0_51968990-1,4724801,4725411,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,CH,4720510,MA,4726588,NA,NA,NA,2
CH,annotated-0_51968990-1,4740015,4741245,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,4740015,4741245,2
CH,annotated-0_51968990-1,4748903,4749503,NA,1,NA,NA,NA,NA,CX,4747882,4748992,1,NA,NA,NA,NA,NA,NA,NA,NA,134,CX,4747882,CH,4749503,NA,NA,NA,2
CH,annotated-0_51968990-1,4756365,4756965,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,4758370,4759320,1,NA,NA,135,CH,4756365,MA,4759320,NA,NA,NA,2
CH,annotated-0_51968990-1,4764270,4766400,NA,1,NA,NA,NA,NA,FA,4762379,4763379,1,NA,NA,NA,NA,NA,NA,NA,NA,136,FA,4762379,CH,4766400,NA,NA,NA,2
CH,annotated-0_51968990-1,4780725,4781865,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,4780725,4781865,2
CH,annotated-0_51968990-1,4786586,4787186,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,4786586,4787186,2
CH,annotated-0_51968990-1,4792555,4794075,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,CH,4792555,CH,4796640,NA,NA,NA,2
CH,annotated-0_51968990-1,4796040,4796640,NA,1,NA,NA,NA,NA,CX,4792946,4794236,1,NA,NA,NA,NA,NA,NA,NA,NA,137,CH,4792555,CH,4796640,NA,NA,NA,2
CH,annotated-0_51968990-1,4808592,4809192,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,4808592,4809192,2
CH,annotated-0_51968990-1,4853109,4853909,NA,1,NA,NA,NA,NA,CX,4850411,4851211,1,NA,NA,FA,4855773,4856773,1,NA,NA,138,CX,4850411,FA,4856773,NA,NA,NA,2
CH,annotated-0_51968990-1,4854061,4854661,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,CX,4850411,FA,4856773,NA,NA,NA,2
CH,annotated-0_51968990-1,4915200,4915810,NA,1,NA,NA,NA,NA,FA,4913906,4914506,1,NA,NA,NA,NA,NA,NA,NA,NA,139,FA,4913906,CH,4915810,NA,NA,NA,2
CH,annotated-0_51968990-1,4929974,4931034,NA,1,NA,NA,NA,NA,MA,4928731,4929871,1,NA,NA,FA,4930747,4932077,1,NA,NA,140,MA,4928731,CH,4933013,NA,NA,NA,2
CH,annotated-0_51968990-1,4931933,4933013,NA,1,NA,NA,NA,NA,FA,4930747,4932077,1,NA,NA,NA,NA,NA,NA,NA,NA,140,MA,4928731,CH,4933013,NA,NA,NA,2
CH,annotated-0_51968990-1,4944904,4946354,NA,1,NA,NA,NA,NA,FA,4942185,4943195,1,NA,NA,CX,4945674,4947334,1,NA,NA,141,FA,4942185,CX,4947334,NA,NA,NA,2
CH,annotated-0_51968990-1,4953609,4954219,NA,1,NA,NA,NA,NA,FA,4952467,4953467,1,NA,NA,NA,NA,NA,NA,NA,NA,142,FA,4952467,CH,4954219,NA,NA,NA,2
CH,annotated-0_51968990-1,4963786,4964586,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,4963786,4964586,2
CH,annotated-0_51968990-1,4976297,4976967,NA,1,NA,NA,NA,NA,CX,4975638,4976438,1,NA,NA,CX,4977880,4978760,1,NA,NA,143,CX,4975638,CX,4978760,NA,NA,NA,2
CH,annotated-0_51968990-1,4988661,4989871,NA,1,NA,NA,NA,NA,CX,4987936,4988536,1,NA,NA,CX,4990719,4991319,1,NA,NA,144,CX,4987936,CX,4991319,NA,NA,NA,2
CH,annotated-0_51968990-1,5042021,5043511,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,5044972,5046012,1,NA,NA,145,CH,5042021,MA,5046012,NA,NA,NA,2
CH,annotated-0_51968990-1,5044363,5044993,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,CH,5042021,MA,5046012,NA,NA,NA,2
CH,annotated-0_51968990-1,5048197,5048797,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,5048197,5048797,2
CH,annotated-0_51968990-1,5087090,5087880,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,5089083,5090313,1,NA,NA,146,CH,5087090,CH,5095697,NA,NA,NA,2
CH,annotated-0_51968990-1,5092392,5092992,NA,1,NA,NA,NA,NA,CX,5092033,5092633,2,5089417,5090417,FA,5093109,5094139,1,NA,NA,146,CH,5087090,CH,5095697,NA,NA,NA,2
CH,annotated-0_51968990-1,5093777,5095697,NA,1,NA,NA,NA,NA,FA,5093109,5094139,1,NA,NA,NA,NA,NA,NA,NA,NA,146,CH,5087090,CH,5095697,NA,NA,NA,2
CH,annotated-0_51968990-1,5111215,5112615,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,5111215,5112615,2
CH,annotated-0_51968990-1,5126025,5128815,NA,1,NA,NA,NA,NA,FA,5122826,5124306,1,NA,NA,MA,5128779,5130419,1,NA,NA,147,FA,5122826,MA,5130419,NA,NA,NA,2
CH,annotated-0_51968990-1,5175089,5175699,NA,1,NA,NA,NA,NA,CX,5170934,5173374,1,NA,NA,NA,NA,NA,NA,NA,NA,148,CX,5170934,CH,5175699,NA,NA,NA,2
CH,annotated-0_51968990-1,5186405,5187005,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,5186405,5187005,2
CH,annotated-0_51968990-1,5210192,5211152,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,5210192,5211152,2
CH,annotated-0_51968990-1,5215870,5216500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,5215870,5216500,2
CH,annotated-0_51968990-1,5228019,5230449,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,5228019,5230449,2
CH,annotated-0_51968990-1,5247063,5247663,NA,1,NA,NA,NA,NA,MA,5245791,5247361,1,NA,NA,FA,5248902,5250182,1,NA,NA,149,MA,5245791,CH,5250329,NA,NA,NA,2
CH,annotated-0_51968990-1,5249729,5250329,NA,1,NA,NA,NA,NA,FA,5248902,5250182,1,NA,NA,NA,NA,NA,NA,NA,NA,149,MA,5245791,CH,5250329,NA,NA,NA,2
CH,annotated-0_51968990-1,5255654,5256874,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,5255654,5256874,2
CH,annotated-0_51968990-1,5272248,5273338,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,5273469,5275469,1,NA,NA,150,CH,5272248,FA,5275469,NA,NA,NA,2
CH,annotated-0_51968990-1,5330573,5331423,NA,1,NA,NA,NA,NA,CX,5328388,5329188,1,NA,NA,NA,NA,NA,NA,NA,NA,151,CX,5328388,CH,5331423,NA,NA,NA,2
CH,annotated-0_51968990-1,5357662,5358262,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,5357662,5358262,2
CH,annotated-0_51968990-1,5362806,5363406,NA,2,NA,NA,5365116,5366056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,CH,5362806,CX,5366779,NA,NA,NA,2
